DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,TVIA,TIPOACCIDENTE,SALDOTRAG,MEDIOTRANS,VEHICHOQUE,VEHICUVOLC,VEHICUATRO,VEHICAIDA,VEHIDESLI,ESTRECON,APLASTAM
7,2,2010,3,1,18,4,1,1,2,1, , , , , , 
7,2,2010,4,1,18,4,1,1,2,2, , , , , , 
7,2,2010,5,1,18,4,1,1,2,2, , , , , , 
7,2,2010,9,2,28,4,1,1,2,2, , , , , , 
7,2,2010,5,10,32,2,1,2,2,6, , , , , , 
7,2,2010,1,10,32,7,1,1,2,1, , , , , , 
7,2,2010,7,10,32,2,1,1,2,99, , , , , , 
7,2,2010,12,10,32,4,1,1,2,1, , , , , , 
7,2,2010,4,1,18,4,2,1,8, ,8, , , , , 
7,2,2010,8,10,1,5,3,1,25, , ,1, , , , 
7,2,2010,3,10,32,2,3,1,25, , ,99, , , , 
7,2,2010,9,4,15,1,5,1,2, , , , ,2, , 
7,2,2010,3,4,27,4,5,1,2, , , , ,2, , 
7,2,2010,3,4,27,4,5,1,2, , , , ,2, , 
1,2,2010,9,5,2,3,1,1,2,2, , , , , , 
1,2,2010,1,3,6,3,1,1,2,1, , , , , , 
1,2,2010,9,5,17,4,1,1,2,3, , , , , , 
1,2,2010,12,10,32,2,3,1,25, , ,1, , , , 
2,2,2010,8,5,17,4,1,1,2,3, , , , , , 
2,2,2010,4,1,18,4,1,1,2,1, , , , , , 
2,2,2010,12,1,25,4,1,1,2,2, , , , , , 
2,2,2010,2,10,1,2,2,1,1, ,1, , , , , 
2,2,2010,6,8,11,4,2,1,8, ,8, , , , , 
2,2,2010,8,7,22,4,3,1,25, , ,6, , , , 
3,2,2010,2,7,22,3,1,1,2,1, , , , , , 
3,2,2010,11,2,13,4,3,1,25, , ,2, , , , 
3,2,2010,5,10,1,2,3,1,25, , ,1, , , , 
4,2,2010,1,1,25,1,1,1,2,8, , , , , , 
4,2,2010,10,5,21,4,1,2,3,4, , , , , , 
4,2,2010,7,1,25,3,3,1,25, , ,4, , , , 
5,2,2010,7,5,17,4,1,1,1,4, , , , , , 
5,2,2010,5,10,32,3,1,1,2,2, , , , , , 
5,2,2010,1,1,9,3,5,1,2, , , , ,2, , 
6,2,2010,7,3,6,4,1,1,2,8, , , , , , 
6,2,2010,6,2,13,3,1,1,2,1, , , , , , 
6,2,2010,10,1,18,4,1,2,2,2, , , , , , 
6,2,2010,11,2,28,2,1,1,2,1, , , , , , 
6,2,2010,11,2,28,2,1,1,2,1, , , , , , 
6,2,2010,3,10,32,7,1,1,2,99, , , , , , 
6,2,2010,1,10,32,4,1,1,2,1, , , , , , 
6,2,2010,12,2,13,4,3,1,25, , ,1, , , , 
6,2,2010,1,10,32,2,5,1,2, , , , ,2, , 
7,2,2010,1,10,1,2,1,2,1,1, , , , , , 
7,2,2010,10,3,6,4,1,1,2,99, , , , , , 
7,2,2010,9,2,13,4,1,1,2,8, , , , , , 
7,2,2010,1,3,20,4,1,1,2,4, , , , , , 
7,2,2010,1,3,20,4,1,1,2,4, , , , , , 
7,2,2010,8,5,21,2,1,1,2,2, , , , , , 
7,2,2010,12,10,1,2,1,1,2,2, , , , , , 
7,2,2010,1,6,4,4,1,1,3,4, , , , , , 
7,2,2010,7,5,21,3,1,1,3,2, , , , , , 
7,2,2010,5,8,11,4,2,1,3, ,3, , , , , 
7,2,2010,6,2,13,4,3,1,25, , ,1, , , , 
7,2,2010,3,1,25,2,5,2,2, , , , ,2, , 
7,2,2010,11,3,6,3,6,1,4, , , , , ,1, 
1,3,2010,10,5,21,1,1,3,1,4, , , , , , 
1,3,2010,1,5,21,4,1,1,4,3, , , , , , 
1,3,2010,9,10,32,1,2,1,1, ,1, , , , , 
1,3,2010,8,7,7,4,2,1,4, ,4, , , , , 
1,3,2010,3,6,4,4,4,1,3, , , ,3, , , 
2,3,2010,12,9,29,4,3,1,25, , ,2, , , , 
2,3,2010,10,10,1,3,3,1,25, , ,8, , , , 
3,3,2010,11,6,4,4,1,2,4,7, , , , , , 
3,3,2010,3,5,17,4,1,1,16,4, , , , , , 
3,3,2010,1,10,32,2,3,1,25, , ,1, , , , 
3,3,2010,10,10,32,1,3,1,25, , ,1, , , , 
4,3,2010,8,1,18,4,3,1,25, , ,1, , , , 
5,3,2010,12,5,21,3,1,1,2,2, , , , , , 
5,3,2010,11,5,21,4,1,1,4,6, , , , , , 
5,3,2010,6,8,11,4,3,1,25, , ,3, , , , 
6,3,2010,9,2,24,4,1,1,2,2, , , , , , 
6,3,2010,9,9,30,4,1,1,2,4, , , , , , 
6,3,2010,11,8,11,4,2,1,1, ,1, , , , , 
6,3,2010,7,5,21,4,3,1,25, , ,4, , , , 
7,3,2010,6,3,6,3,1,1,2,1, , , , , , 
7,3,2010,5,3,20,3,1,1,2,1, , , , , , 
7,3,2010,12,10,1,2,1,1,2,99, , , , , , 
7,3,2010,8,10,32,4,1,1,2,2, , , , , , 
7,3,2010,3,4,27,1,2,1,8, ,8, , , , , 
7,3,2010,8,5,21,3,3,1,25, , ,4, , , , 
7,3,2010,12,5,21,4,5,1,2, , , , ,2, , 
7,3,2010,9,9,29,4,5,1,2, , , , ,2, , 
1,3,2010,11,2,13,1,3,1,25, , ,1, , , , 
1,3,2010,10,5,21,1,3,1,25, , ,1, , , , 
1,3,2010,9,1,25,2,3,1,25, , ,1, , , , 
1,3,2010,5,5,21,3,5,1,2, , , , ,2, , 
1,3,2010,9,5,21,4,5,1,2, , , , ,2, , 
2,3,2010,11,8,11,4,1,2,2,2, , , , , , 
3,3,2010,5,9,23,5,1,1,2,8, , , , , , 
3,3,2010,9,3,14,3,4,1,3, , , ,3, , , 
3,3,2010,1,3,20,4,5,1,2, , , , ,2, , 
3,3,2010,9,3,20,4,5,2,2, , , , ,2, , 
4,3,2010,6,2,28,4,1,1,2,3, , , , , , 
4,3,2010,8,10,32,1,1,1,2,4, , , , , , 
4,3,2010,10,2,13,1,1,1,4,4, , , , , , 
4,3,2010,10,2,13,1,1,1,4,7, , , , , , 
4,3,2010,7,7,22,4,5,1,2, , , , ,2, , 
5,3,2010,8,2,13,2,1,1,2,8, , , , , , 
6,3,2010,6,1,9,4,1,1,2,3, , , , , , 
6,3,2010,11,1,18,2,1,1,2,2, , , , , , 
6,3,2010,12,2,28,1,1,2,2,8, , , , , , 
6,3,2010,12,9,29,4,1,1,2,1, , , , , , 
7,3,2010,10,6,4,4,1,1,2,3, , , , , , 
7,3,2010,4,3,14,4,1,1,2,1, , , , , , 
7,3,2010,2,3,14,4,1,1,2,99, , , , , , 
7,3,2010,11,2,24,3,1,1,2,2, , , , , , 
7,3,2010,4,1,25,4,1,1,2,3, , , , , , 
7,3,2010,3,4,27,4,1,1,2,4, , , , , , 
7,3,2010,5,9,23,3,3,1,25, , ,2, , , , 
7,3,2010,1,1,25,2,3,1,25, , ,1, , , , 
7,3,2010,6,4,5,4,4,1,4, , , ,4, , , 
7,3,2010,1,9,29,4,5,1,2, , , , ,2, , 
1,3,2010,1,1,25,2,1,1,1,99, , , , , , 
1,3,2010,5,5,17,4,1,2,2,3, , , , , , 
1,3,2010,9,10,32,2,1,1,2,1, , , , , , 
1,3,2010,9,5,21,3,3,1,25, , ,2, , , , 
1,3,2010,5,1,25,2,3,1,25, , ,1, , , , 
1,3,2010,6,1,18,4,5,1,2, , , , ,2, , 
2,3,2010,6,3,14,4,1,1,2,4, , , , , , 
2,3,2010,10,10,32,1,1,1,2,1, , , , , , 
2,3,2010,11,5,17,4,1,1,3,1, , , , , , 
2,3,2010,11,3,14,4,3,1,25, , ,99, , , , 
2,3,2010,11,1,18,4,3,1,25, , ,2, , , , 
3,3,2010,8,1,18,4,1,1,1,3, , , , , , 
3,3,2010,9,10,32,3,1,1,2,1, , , , , , 
3,3,2010,6,3,6,3,3,1,25, , ,2, , , , 
3,3,2010,8,2,13,1,3,1,25, , ,99, , , , 
3,3,2010,6,2,13,4,3,1,25, , ,8, , , , 
4,3,2010,12,1,25,2,1,1,2,1, , , , , , 
4,3,2010,4,1,25,1,1,1,2,7, , , , , , 
4,3,2010,8,1,18,4,2,2,6, ,6, , , , , 
4,3,2010,10,5,21,3,3,1,25, , ,4, , , , 
5,3,2010,4,10,32,3,1,1,2,2, , , , , , 
5,3,2010,10,4,15,3,3,1,25, , ,1, , , , 
5,3,2010,10,10,32,3,3,1,25, , ,1, , , , 
5,3,2010,4,10,32,3,3,1,25, , ,1, , , , 
6,3,2010,5,10,32,1,1,1,1,3, , , , , , 
6,3,2010,12,8,11,4,1,2,2,5, , , , , , 
6,3,2010,2,5,21,3,1,1,2,8, , , , , , 
6,3,2010,2,10,32,1,1,1,2,5, , , , , , 
6,3,2010,3,1,25,2,3,1,25, , ,1, , , , 
6,3,2010,12,1,18,4,4,1,2, , , ,2, , , 
6,3,2010,4,3,6,2,5,1,2, , , , ,2, , 
6,3,2010,9,7,22,4,5,1,2, , , , ,2, , 
6,3,2010,1,10,1,3,5,1,2, , , , ,2, , 
7,3,2010,6,5,2,4,1,1,2,4, , , , , , 
7,3,2010,5,1,9,4,1,1,2,4, , , , , , 
7,3,2010,4,7,22,4,1,1,2,2, , , , , , 
7,3,2010,9,5,21,1,2,1,8, ,8, , , , , 
7,3,2010,4,5,21,1,2,1,8, ,8, , , , , 
7,3,2010,12,2,13,4,3,1,25, , ,8, , , , 
7,3,2010,8,5,21,3,3,1,25, , ,6, , , , 
1,3,2010,6,3,6,4,1,1,2,2, , , , , , 
1,3,2010,10,7,22,4,3,1,25, , ,2, , , , 
1,3,2010,12,1,25,2,5,1,2, , , , ,2, , 
2,3,2010,8,5,21,1,1,1,3,4, , , , , , 
2,3,2010,8,5,17,7,2,1,4, ,4, , , , , 
2,3,2010,10,10,32,4,2,2,8, ,8, , , , , 
2,3,2010,8,2,13,3,3,1,25, , ,2, , , , 
2,3,2010,1,1,18,4,3,1,25, , ,4, , , , 
3,3,2010,9,10,1,3,3,1,25, , ,2, , , , 
4,3,2010,9,2,24,3,1,1,2,2, , , , , , 
4,3,2010,6,10,32,3,1,1,2,1, , , , , , 
4,3,2010,3,10,32,1,1,2,2,1, , , , , , 
4,3,2010,6,1,25,4,1,1,5,4, , , , , , 
4,3,2010,12,2,13,4,3,1,25, , ,2, , , , 
4,3,2010,11,9,23,4,5,1,2, , , , ,2, , 
4,3,2010,1,10,1,2,6,1,1, , , , , ,2, 
5,3,2010,8,5,21,1,1,1,1,1, , , , , , 
5,3,2010,8,5,21,2,3,1,25, , ,4, , , , 
6,3,2010,1,5,21,2,1,1,2,2, , , , , , 
6,3,2010,11,9,23,4,3,1,25, , ,1, , , , 
7,3,2010,9,5,2,3,1,1,2,1, , , , , , 
7,3,2010,10,7,7,4,1,1,2,2, , , , , , 
7,3,2010,10,1,18,4,1,1,2,1, , , , , , 
7,3,2010,12,2,24,3,1,2,2,4, , , , , , 
7,3,2010,11,10,32,1,1,1,2,1, , , , , , 
7,3,2010,6,10,1,2,2,1,1, ,1, , , , , 
7,3,2010,12,2,28,1,2,1,4, ,4, , , , , 
7,3,2010,1,5,21,4,3,1,25, , ,4, , , , 
7,3,2010,9,1,25,2,3,1,25, , ,1, , , , 
7,3,2010,12,4,27,3,3,1,25, , ,8, , , , 
7,3,2010,2,10,1,1,3,1,25, , ,1, , , , 
7,3,2010,9,10,32,1,3,1,25, , ,1, , , , 
7,3,2010,2,3,6,3,5,1,2, , , , ,2, , 
7,3,2010,1,3,20,3,5,1,2, , , , ,2, , 
7,3,2010,9,10,32,2,5,1,2, , , , ,2, , 
7,3,2010,10,10,32,3,5,1,2, , , , ,2, , 
1,3,2010,4,6,10,4,1,1,2,1, , , , , , 
1,3,2010,8,1,18,4,1,1,2,4, , , , , , 
1,3,2010,7,3,6,4,3,1,25, , ,99, , , , 
2,3,2010,11,5,2,4,1,1,2,2, , , , , , 
2,3,2010,2,3,14,4,1,1,4,2, , , , , , 
2,3,2010,11,1,9,2,1,1,8,1, , , , , , 
2,3,2010,12,8,11,4,3,1,25, , ,4, , , , 
3,3,2010,9,10,32,3,1,1,1,2, , , , , , 
3,3,2010,1,5,2,4,1,1,2,1, , , , , , 
3,3,2010,5,10,32,2,1,1,2,2, , , , , , 
3,3,2010,1,2,28,1,2,1,3, ,3, , , , , 
3,3,2010,6,1,25,1,3,1,25, , ,1, , , , 
3,3,2010,6,9,30,4,3,1,25, , ,2, , , , 
3,3,2010,11,10,32,4,3,1,25, , ,1, , , , 
4,4,2010,10,7,22,4,1,1,2,4, , , , , , 
4,4,2010,10,2,28,4,1,3,6,7, , , , , , 
4,4,2010,6,6,16,4,2,1,4, ,4, , , , , 
4,4,2010,10,6,4,3,3,1,25, , ,1, , , , 
4,4,2010,11,7,22,4,3,1,25, , ,6, , , , 
4,4,2010,3,6,3,4,5,2,2, , , , ,2, , 
5,4,2010,10,1,9,3,1,1,2,1, , , , , , 
5,4,2010,11,1,25,4,3,1,25, , ,2, , , , 
5,4,2010,6,4,27,4,3,1,25, , ,1, , , , 
5,4,2010,8,9,29,4,3,1,25, , ,1, , , , 
5,4,2010,10,10,1,2,3,1,25, , ,99, , , , 
6,4,2010,10,6,4,4,1,1,2,1, , , , , , 
6,4,2010,9,6,4,3,1,1,2,1, , , , , , 
6,4,2010,11,7,22,4,1,1,2,2, , , , , , 
6,4,2010,12,7,22,4,1,1,2,2, , , , , , 
6,4,2010,3,1,25,4,1,1,4,4, , , , , , 
6,4,2010,11,5,21,4,2,1,1, ,1, , , , , 
6,4,2010,4,2,28,1,2,1,8, ,8, , , , , 
6,4,2010,3,6,4,4,3,1,25, , ,99, , , , 
6,4,2010,12,5,21,4,3,1,25, , ,1, , , , 
7,4,2010,10,5,2,4,1,1,2,2, , , , , , 
7,4,2010,11,3,6,3,1,1,2,2, , , , , , 
7,4,2010,10,7,22,4,1,1,2,2, , , , , , 
7,4,2010,9,2,28,3,1,1,2,4, , , , , , 
7,4,2010,1,10,32,3,1,1,9,1, , , , , , 
7,4,2010,3,4,27,1,2,1,3, ,3, , , , , 
7,4,2010,8,1,18,4,3,1,25, , ,8, , , , 
7,4,2010,7,5,21,3,3,1,25, , ,1, , , , 
7,4,2010,10,5,21,4,3,2,25, , ,1, , , , 
7,4,2010,2,1,25,4,3,1,25, , ,2, , , , 
7,4,2010,12,10,32,1,3,1,25, , ,1, , , , 
7,4,2010,11,10,32,1,3,1,25, , ,99, , , , 
7,4,2010,11,9,29,3,5,1,2, , , , ,2, , 
7,4,2010,2,10,1,2,5,1,2, , , , ,2, , 
7,4,2010,10,10,1,3,5,1,2, , , , ,2, , 
1,4,2010,4,8,11,4,1,1,2,1, , , , , , 
1,4,2010,7,8,11,4,1,1,2,1, , , , , , 
1,4,2010,8,8,11,4,1,1,2,1, , , , , , 
1,4,2010,11,8,11,4,3,1,25, , ,99, , , , 
1,4,2010,1,3,6,4,5,1,2, , , , ,2, , 
2,4,2010,1,2,13,1,1,1,2,1, , , , , , 
2,4,2010,1,2,13,2,1,1,2,5, , , , , , 
2,4,2010,4,8,11,4,2,1,8, ,8, , , , , 
2,4,2010,8,5,2,2,3,1,25, , ,99, , , , 
3,4,2010,9,2,13,4,1,1,2,1, , , , , , 
3,4,2010,8,10,32,3,1,1,2,1, , , , , , 
3,4,2010,7,1,25,1,1,1,6,1, , , , , , 
3,4,2010,5,1,18,4,3,1,25, , ,3, , , , 
3,4,2010,6,10,32,3,3,1,25, , ,2, , , , 
3,4,2010,7,4,15,4,4,1,17, , , ,17, , , 
4,4,2010,7,3,20,4,1,1,2,8, , , , , , 
4,4,2010,10,1,25,2,2,1,4, ,4, , , , , 
4,4,2010,9,2,13,2,3,1,25, , ,99, , , , 
4,4,2010,8,9,30,4,3,1,25, , ,1, , , , 
5,4,2010,5,8,11,3,1,1,2,1, , , , , , 
5,4,2010,11,8,12,2,3,1,25, , ,2, , , , 
5,4,2010,5,10,32,1,6,1,1, , , , , ,5, 
6,4,2010,5,3,14,2,1,1,2,4, , , , , , 
6,4,2010,10,4,27,3,1,1,2,4, , , , , , 
6,4,2010,12,10,1,3,1,1,2,1, , , , , , 
6,4,2010,9,1,18,4,1,1,8,1, , , , , , 
6,4,2010,7,10,32,1,2,1,1, ,1, , , , , 
6,4,2010,6,10,32,3,3,1,25, , ,1, , , , 
6,4,2010,2,2,28,2,6,1,2, , , , , ,6, 
7,4,2010,11,10,1,2,1,1,1,6, , , , , , 
7,4,2010,2,3,6,4,1,2,2,1, , , , , , 
7,4,2010,1,1,9,4,1,1,2,2, , , , , , 
7,4,2010,11,8,12,3,1,1,2,4, , , , , , 
7,4,2010,2,2,13,3,1,1,2,99, , , , , , 
7,4,2010,2,1,18,4,1,1,2,2, , , , , , 
7,4,2010,11,3,20,4,1,1,2,2, , , , , , 
7,4,2010,6,9,23,9,1,1,2,8, , , , , , 
7,4,2010,4,1,25,3,1,1,2,2, , , , , , 
7,4,2010,12,10,32,1,1,1,2,1, , , , , , 
7,4,2010,8,10,32,2,1,1,2,1, , , , , , 
7,4,2010,2,2,24,4,2,1,1, ,1, , , , , 
7,4,2010,4,10,32,1,2,1,1, ,1, , , , , 
7,4,2010,11,8,11,4,3,1,25, , ,99, , , , 
7,4,2010,2,10,32,1,3,1,25, , ,1, , , , 
7,4,2010,12,10,32,1,3,1,25, , ,1, , , , 
7,4,2010,2,2,13,2,5,1,2, , , , ,2, , 
7,4,2010,2,1,18,3,5,1,2, , , , ,2, , 
7,4,2010,2,5,21,4,5,1,2, , , , ,2, , 
1,4,2010,11,6,3,3,1,1,2,2, , , , , , 
1,4,2010,5,1,18,4,1,1,2,2, , , , , , 
1,4,2010,2,2,24,3,1,1,2,2, , , , , , 
1,4,2010,7,10,32,1,2,1,8, ,8, , , , , 
1,4,2010,1,1,25,4,3,1,25, , ,3, , , , 
1,4,2010,4,1,25,2,3,1,25, , ,1, , , , 
1,4,2010,5,1,25,2,5,1,2, , , , ,2, , 
1,4,2010,7,10,32,4,5,1,2, , , , ,2, , 
2,4,2010,7,4,27,2,1,3,2,4, , , , , , 
2,4,2010,6,10,32,2,1,1,2,4, , , , , , 
2,4,2010,10,8,12,3,2,1,8, ,8, , , , , 
2,4,2010,11,1,25,4,2,1,8, ,8, , , , , 
2,4,2010,6,6,4,4,4,1,3, , , ,3, , , 
3,4,2010,1,2,13,7,1,1,2,1, , , , , , 
3,4,2010,7,4,15,3,1,1,2,2, , , , , , 
3,4,2010,8,2,28,3,1,1,2,2, , , , , , 
3,4,2010,10,9,29,3,1,2,2,2, , , , , , 
3,4,2010,2,9,23,3,5,1,2, , , , ,2, , 
4,4,2010,8,10,32,2,3,1,25, , ,2, , , , 
5,4,2010,8,1,9,4,1,2,2,1, , , , , , 
5,4,2010,11,7,22,3,1,1,2,2, , , , , , 
5,4,2010,11,2,24,3,1,1,2,1, , , , , , 
6,4,2010,8,5,2,2,1,1,2,3, , , , , , 
6,4,2010,12,4,15,4,1,2,2,2, , , , , , 
6,4,2010,2,10,32,2,2,1,1, ,1, , , , , 
6,4,2010,10,8,8,4,3,1,25, , ,5, , , , 
6,4,2010,9,1,18,4,3,1,25, , ,2, , , , 
6,4,2010,10,10,32,3,4,1,2, , , ,2, , , 
7,4,2010,7,2,13,4,1,1,2,99, , , , , , 
7,4,2010,1,3,14,3,1,1,2,4, , , , , , 
7,4,2010,8,3,14,4,1,1,2,2, , , , , , 
7,4,2010,8,4,15,4,1,1,2,4, , , , , , 
7,4,2010,10,5,17,4,1,1,2,2, , , , , , 
7,4,2010,11,4,27,4,1,1,2,2, , , , , , 
7,4,2010,10,9,30,4,1,1,2,8, , , , , , 
7,4,2010,1,10,1,2,1,1,2,1, , , , , , 
7,4,2010,9,10,32,3,1,1,2,99, , , , , , 
7,4,2010,7,10,32,4,1,2,2,1, , , , , , 
7,4,2010,9,10,32,1,2,1,99, ,99, , , , , 
7,4,2010,6,3,6,3,3,1,25, , ,99, , , , 
7,4,2010,10,1,25,2,3,1,25, , ,99, , , , 
1,4,2010,8,2,28,4,1,1,2,2, , , , , , 
1,4,2010,1,10,1,2,3,1,25, , ,1, , , , 
1,4,2010,5,9,23,4,5,1,2, , , , ,2, , 
2,4,2010,10,5,2,4,1,1,2,6, , , , , , 
2,4,2010,11,8,11,4,1,1,2,4, , , , , , 
2,4,2010,10,1,18,4,1,1,2,4, , , , , , 
2,4,2010,12,10,32,3,3,1,25, , ,4, , , , 
2,4,2010,1,10,32,3,3,1,25, , ,2, , , , 
3,4,2010,7,7,22,4,1,1,2,2, , , , , , 
3,4,2010,9,2,28,4,1,1,2,4, , , , , , 
3,4,2010,8,10,32,3,1,1,2,1, , , , , , 
4,4,2010,5,2,13,1,3,1,25, , ,4, , , , 
4,4,2010,4,1,18,4,5,1,2, , , , ,2, , 
5,4,2010,12,10,32,1,1,1,2,7, , , , , , 
5,4,2010,11,8,11,3,3,1,25, , ,1, , , , 
5,4,2010,1,8,11,4,3,1,25, , ,8, , , , 
5,4,2010,12,6,4,3,4,1,2, , , ,2, , , 
6,4,2010,2,10,32,1,1,1,1,1, , , , , , 
6,4,2010,1,3,20,4,1,1,2,2, , , , , , 
6,4,2010,3,4,27,4,1,1,2,2, , , , , , 
6,4,2010,6,10,1,4,1,1,2,1, , , , , , 
6,4,2010,8,10,32,2,1,1,2,1, , , , , , 
6,4,2010,1,3,6,3,2,1,1, ,1, , , , , 
6,4,2010,2,10,32,1,2,1,1, ,1, , , , , 
6,4,2010,1,1,18,3,3,1,25, , ,2, , , , 
6,4,2010,2,2,13,3,5,1,2, , , , ,2, , 
7,4,2010,3,10,1,2,1,1,1,8, , , , , , 
7,4,2010,10,8,11,3,1,1,2,8, , , , , , 
7,4,2010,8,3,14,4,1,1,2,1, , , , , , 
7,4,2010,6,3,14,4,1,1,2,1, , , , , , 
7,4,2010,10,9,23,3,1,1,2,4, , , , , , 
7,4,2010,8,10,32,3,1,1,2,1, , , , , , 
7,4,2010,1,1,25,2,2,1,1, ,1, , , , , 
7,4,2010,11,8,12,4,3,1,25, , ,1, , , , 
7,4,2010,10,1,25,4,3,1,25, , ,1, , , , 
7,4,2010,8,2,28,1,3,1,25, , ,3, , , , 
7,4,2010,7,10,1,3,3,1,25, , ,4, , , , 
7,4,2010,9,6,4,4,5,1,2, , , , ,2, , 
1,4,2010,4,1,25,1,1,1,2,8, , , , , , 
1,4,2010,7,9,29,4,1,1,2,2, , , , , , 
1,4,2010,2,9,30,2,1,1,2,2, , , , , , 
1,4,2010,4,10,32,4,1,1,2,2, , , , , , 
1,4,2010,7,6,4,4,3,1,25, , ,2, , , , 
2,4,2010,9,5,17,3,1,1,2,4, , , , , , 
2,4,2010,12,8,11,4,1,2,8,5, , , , , , 
2,4,2010,8,4,15,4,3,1,25, , ,2, , , , 
2,4,2010,7,10,32,3,3,1,25, , ,1, , , , 
3,4,2010,12,5,21,4,1,1,2,8, , , , , , 
3,4,2010,2,10,32,3,3,1,25, , ,2, , , , 
3,4,2010,12,8,11,4,5,1,2, , , , ,2, , 
4,4,2010,3,3,6,4,1,1,1,1, , , , , , 
4,4,2010,11,9,23,3,1,1,2,1, , , , , , 
4,4,2010,11,1,25,2,1,1,2,99, , , , , , 
4,4,2010,11,3,6,4,3,1,25, , ,3, , , , 
4,4,2010,10,5,21,3,3,1,25, , ,6, , , , 
4,4,2010,11,1,25,2,3,1,25, , ,1, , , , 
5,4,2010,12,8,11,4,1,1,2,99, , , , , , 
5,4,2010,6,8,12,4,1,1,2,5, , , , , , 
5,4,2010,12,5,17,4,1,2,2,8, , , , , , 
5,4,2010,8,7,22,3,1,1,2,8, , , , , , 
5,4,2010,8,10,32,2,5,1,2, , , , ,2, , 
6,5,2010,2,1,25,2,1,1,1,1, , , , , , 
6,5,2010,11,3,6,3,1,1,2,2, , , , , , 
6,5,2010,11,2,13,4,1,1,2,2, , , , , , 
6,5,2010,11,1,18,4,1,1,2,2, , , , , , 
6,5,2010,12,5,21,4,1,2,2,2, , , , , , 
6,5,2010,10,9,23,4,1,1,2,1, , , , , , 
6,5,2010,11,2,28,1,2,1,1, ,1, , , , , 
6,5,2010,9,8,11,4,2,1,8, ,8, , , , , 
6,5,2010,7,1,25,4,4,1,4, , , ,4, , , 
7,5,2010,5,4,27,4,1,1,1,4, , , , , , 
7,5,2010,2,7,22,4,1,1,2,2, , , , , , 
7,5,2010,7,5,21,1,1,3,8,8, , , , , , 
7,5,2010,12,1,25,4,3,1,25, , ,1, , , , 
7,5,2010,10,5,21,4,5,1,2, , , , ,2, , 
7,5,2010,2,10,32,2,5,1,2, , , , ,2, , 
1,5,2010,5,5,2,4,1,1,2,2, , , , , , 
1,5,2010,4,3,6,4,1,1,2,4, , , , , , 
1,5,2010,10,7,22,3,1,1,2,2, , , , , , 
1,5,2010,4,10,1,2,1,1,2,1, , , , , , 
1,5,2010,9,5,2,4,3,1,25, , ,99, , , , 
1,5,2010,5,10,32,2,3,1,25, , ,1, , , , 
2,5,2010,4,4,15,4,1,1,2,24, , , , , , 
2,5,2010,6,10,32,2,1,1,2,1, , , , , , 
2,5,2010,7,5,21,1,3,1,25, , ,8, , , , 
2,5,2010,10,5,21,1,3,1,25, , ,8, , , , 
2,5,2010,8,6,10,3,5,1,2, , , , ,2, , 
3,5,2010,1,6,10,4,1,1,2,24, , , , , , 
3,5,2010,11,1,25,4,1,1,2,1, , , , , , 
3,5,2010,4,5,21,1,1,1,8,8, , , , , , 
4,5,2010,8,8,8,4,1,1,2,10, , , , , , 
4,5,2010,6,1,25,3,3,1,25, , ,2, , , , 
4,5,2010,10,4,27,4,3,1,25, , ,1, , , , 
4,5,2010,9,4,27,2,3,1,25, , ,1, , , , 
4,5,2010,9,2,28,1,3,1,25, , ,99, , , , 
4,5,2010,1,10,1,3,3,1,25, , ,6, , , , 
4,5,2010,7,10,32,1,3,1,25, , ,1, , , , 
5,5,2010,9,10,32,1,1,1,1,4, , , , , , 
5,5,2010,8,8,8,4,1,1,2,10, , , , , , 
5,5,2010,7,5,21,3,1,1,2,2, , , , , , 
5,5,2010,3,5,21,3,3,1,25, , ,2, , , , 
5,5,2010,9,9,29,4,3,1,25, , ,1, , , , 
6,5,2010,9,6,3,3,3,1,25, , ,2, , , , 
7,5,2010,7,6,3,4,1,1,2,2, , , , , , 
7,5,2010,12,3,6,3,1,1,2,1, , , , , , 
7,5,2010,4,5,21,4,1,1,2,4, , , , , , 
7,5,2010,3,7,22,3,1,1,2,1, , , , , , 
7,5,2010,1,1,25,1,1,1,2,1, , , , , , 
7,5,2010,2,1,25,4,1,1,2,1, , , , , , 
7,5,2010,9,10,32,1,1,1,2,5, , , , , , 
7,5,2010,3,10,32,1,1,1,2,1, , , , , , 
7,5,2010,6,10,32,1,2,1,1, ,1, , , , , 
7,5,2010,6,1,25,4,2,1,3, ,3, , , , , 
7,5,2010,4,2,13,4,3,1,25, , ,1, , , , 
7,5,2010,9,5,17,4,3,1,25, , ,1, , , , 
7,5,2010,7,1,25,4,3,1,25, , ,1, , , , 
7,5,2010,1,10,32,2,3,1,25, , ,2, , , , 
7,5,2010,10,7,7,3,4,1,3, , , ,3, , , 
7,5,2010,9,1,9,4,5,1,2, , , , ,2, , 
7,5,2010,11,4,15,4,5,1,2, , , , ,2, , 
7,5,2010,6,7,22,4,5,1,2, , , , ,2, , 
7,5,2010,2,2,24,3,5,1,2, , , , ,2, , 
7,5,2010,4,2,24,4,5,1,2, , , , ,2, , 
7,5,2010,4,1,25,4,5,1,2, , , , ,2, , 
1,5,2010,8,5,2,3,1,1,2,8, , , , , , 
1,5,2010,2,10,32,1,2,1,8, ,8, , , , , 
1,5,2010,5,1,25,3,3,1,25, , ,1, , , , 
2,5,2010,8,6,4,4,1,1,2,3, , , , , , 
